,Unnamed: 0,timestamp_created,game,review,voted_up,weighted_vote_score,language,author,release_year,reviews_year,reviews_month,reviews_day,sentiment,processed_review,steamid,playtime_at_review_minutes,playtime_in_hours,player_category
57470,57780,2022-01-15 07:03:53,God of War,better than halo infinite,True,0.5377129316329956,english,"{'steamid': '76561198119443948', 'num_games_owned': 308, 'num_reviews': 7, 'playtime_forever': 2902, 'playtime_last_two_weeks': 0, 'playtime_at_review': 227, 'last_played': 1732444884}",2018,2022,1,15,Positive,better than halo infinite,76561198119443948,227.0,3.78,New Player
586974,588494,2023-08-28 01:02:02,Baldur's Gate 3,"This game has been my gateway into DND. So far I've played it for two weeks now and I'm really enjoying it. Time flies when you're in the game, it is extremely immersive and vast. I've been watching other lets-plays on the tube as well just to see how it might progress for different players. The characters are so well done as well as the story-lines and combat (newbie at turn based.. choices matter type games) It's been refreshing overall to say the least. I would rec' to others that like this type of game or want to try something new.",True,0.5,english,"{'steamid': '76561198138207962', 'num_games_owned': 70, 'num_reviews': 1, 'playtime_forever': 22480, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3466, 'last_played': 1731272014}",2023,2023,8,28,Positive,this game has been my gateway into dnd so far ive played it for two weeks now and im really enjoying it time flies when youre in the game it is extremely immersive and vast ive been watching other letsplays on the tube as well just to see how it might progress for different players the characters are so well done as well as the storylines and combat newbie at turn based choices matter type games its been refreshing overall to say the least i would rec to others that like this type of game or want to try something new,76561198138207962,3466.0,57.77,Experienced Player
349427,350251,2016-11-29 01:05:04,The Witcher 3: Wild Hunt,"Just a really solid game all the way around.  Beautiful graphics, great story, nothing big on the learning curve if you have played the others in the series.  I feel this game will be great for years to come!",True,0.5,english,"{'steamid': '76561198116421335', 'num_games_owned': 0, 'num_reviews': 65, 'playtime_forever': 2193, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1320, 'last_played': 1681742371}",2015,2016,11,29,Positive,just a really solid game all the way around beautiful graphics great story nothing big on the learning curve if you have played the others in the series i feel this game will be great for years to come,76561198116421335,1320.0,22.0,Experienced Player
252557,253380,2024-08-28 21:19:08,Elden Ring,"I bought it, returned it because I was overwhelmed. A year later I bought it again and Holy sh*t, this is the greatest game of all time. The sheer scale of the game and beauty. I put about 150 hours into it and beat as much as possible in a month playing on my days off work. I'm blown away that I almost missed this game and so happy I decided to try it again. 10/10",True,0.5,english,"{'steamid': '76561198303486216', 'num_games_owned': 0, 'num_reviews': 19, 'playtime_forever': 16408, 'playtime_last_two_weeks': 103, 'playtime_at_review': 10916, 'last_played': 1745815433}",2022,2024,8,28,Positive,i bought it returned it because i was overwhelmed a year later i bought it again and holy sht this is the greatest game of all time the sheer scale of the game and beauty i put about hours into it and beat as much as possible in a month playing on my days off work im blown away that i almost missed this game and so happy i decided to try it again,76561198303486216,10916.0,181.93,Experienced Player
63719,64037,2022-11-26 21:51:22,God of War,good,True,0.5238095521926879,english,"{'steamid': '76561198039284236', 'num_games_owned': 339, 'num_reviews': 20, 'playtime_forever': 3313, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1080, 'last_played': 1671113704}",2018,2022,11,26,Positive,good,76561198039284236,1080.0,18.0,Experienced Player
62969,63287,2024-09-23 10:36:51,God of War,Masterpiece!,True,0.5,english,"{'steamid': '76561198057135203', 'num_games_owned': 204, 'num_reviews': 9, 'playtime_forever': 3365, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3290, 'last_played': 1727092325}",2018,2024,9,23,Positive,masterpiece,76561198057135203,3290.0,54.83,Experienced Player
442496,443924,2021-11-28 09:03:59,The Witcher 3: Wild Hunt,Noob Elektroverts,True,0.5435684919357299,english,"{'steamid': '76561198443521589', 'num_games_owned': 73, 'num_reviews': 10, 'playtime_forever': 4095, 'playtime_last_two_weeks': 0, 'playtime_at_review': 852, 'last_played': 1686948539}",2015,2021,11,28,Negative,noob elektroverts,76561198443521589,852.0,14.2,Experienced Player
587149,588669,2023-08-27 18:45:52,Baldur's Gate 3,"+Well written story with many choices
+A Larian game with cutscenes
+Nicely written companions

-All companions are bisexual and annoying as they will hit you even if you didn't show interest.
-No ending slides reflecting the outcomes of your choices throughout the game.
-Many QoL features are missing, such as, being able to click on the minimap/map and go where you click, set rulesets for bags to contain all your arrows or junk items like silver, ruby, etc.
",True,0.5,english,"{'steamid': '76561198047104990', 'num_games_owned': 0, 'num_reviews': 97, 'playtime_forever': 14930, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6770, 'last_played': 1737497699}",2023,2023,8,27,Positive,well written story with many choices a larian game with cutscenes nicely written companions all companions are bisexual and annoying as they will hit you even if you didnt show interest no ending slides reflecting the outcomes of your choices throughout the game many qol features are missing such as being able to click on the minimapmap and go where you click set rulesets for bags to contain all your arrows or junk items like silver ruby etc,76561198047104990,6770.0,112.83,Experienced Player
420107,421532,2024-12-03 23:18:32,The Witcher 3: Wild Hunt,que jogo foda,True,0.5,english,"{'steamid': '76561198841499670', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 7382, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3205, 'last_played': 1741555935}",2015,2024,12,3,Positive,que jogo foda,76561198841499670,3205.0,53.42,Experienced Player
557115,558635,2024-07-20 22:58:45,Baldur's Gate 3,"---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☐ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☑ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☑ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10",True,0.5,english,"{'steamid': '76561198038690454', 'num_games_owned': 99, 'num_reviews': 4, 'playtime_forever': 7331, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3344, 'last_played': 1739733536}",2023,2024,7,20,Positive,graphics you forget what reality is beautiful good decent bad dont look too long at it msdos gameplay very good good its just gameplay mehh watch paint dry instead just dont audio eargasm very good good not too bad bad im now deaf audience kids teens adults grandma pc requirements check if you can run paint potato decent fast rich boi ask nasa if they have a spare computer game size floppy disk old fashioned workable big will eat of your tb hard drive you will want an entire hard drive to hold it you will need to invest in a black hole to hold all the data difficulty just press w easy easy to learn hard to master significant brain usage difficult dark souls grind nothing to grind only if u care about leaderboardsranks isnt necessary to progress average grind level too much grind youll need a second life for grinding story no story some lore average good lovely itll replace your life game time long enough for a cup of coffee short average long to infinity and beyond price its free worth the price if its on sale if u have some spare money left not recommended you could also just burn your money bugs never heard of minor bugs can get annoying ark survival evolved the game itself is a big terrarium for bugs,76561198038690454,3344.0,55.73,Experienced Player
231514,232337,2022-03-05 22:40:31,Elden Ring,"First off, Elden Ring has one of the most enjoyable open worlds to explore that I have ever encountered. The game has a vast variety of enemies, bosses, weapons and environments allowing for a very long playthrough and plenty to do.

Many of the bosses are extremely fun with some great cutscenes, fun movesets and excellent music. There are countless dungeons dotted around the world all with their own boss inside. This however is the first problem I had with the game and one that does persist throughout, many of the bosses are recycled with minor differences. 

I won’t spoil anything later in the game, this is from a very early optional dungeon, there is a statue-like boss you can find. It is a rather unusual boss with a strange moveset but is rather fun to fight. A little while later I found another dungeon and the boss inside consisted of another one of those statue-like creatures with a bunch of imps inside. This was a rather unpleasant fight that felt very much like an attempt at artificial difficulty. The imp enemies are fine on their own, fun to fight, but in a small room with a powerful boss at the same time, that wasn’t as enjoyable. It wasn’t too bad though. A while later I found another dungeon with the same statue-like boss yet again however this time there were 2 of them and 1 had a slightly different moveset. Fighting just one of them at this point had become quite easy which Fromsoftware had seemingly become aware of so instead of changing them a bit more, they just add 2. 

I don’t mind boss fights with 2 bosses at once if they are done well. For example, in Dark Souls 1 there were the well known bosses of Ornstein and Smough. Those 2 bosses complimented each other excellently, one was fast and aggressive and the other was slow but powerful. The bosses also tended to only fight one at a time, if you fought Smough, Ornstein would slowly walk towards you for a bit and only would start attacking if you got close or after a certain amount of time. That was a very fair 2 person boss fight. The statue-like bosses in Elden Ring were almost identical and didn’t compliment each other whatsoever. They would both attack at the same time constantly which paired with the fact that their movesets were extremely easy to read at that point meant I just had to keep my distance for ages until they both just did an attack I could punish. That was not an enjoyable 2 person boss fight at all. There were many dungeons as well where the bosses consisted of a normal enemy with a health bar and increased stats with lots of enemies in the boss room. This can be somewhat forgiven though as there are many many dungeons throughout the world so expecting a unique experience from each one is rather silly. Unfortunately this really does highlight a bit of a problem with this game, there is so much content that much of it is lower quality than people would expect. This is just my opinion but I would have preferred if not all dungeons had bosses and instead they just made it so some dungeons have more unique fights.

The world design is mostly fantastic. The beginning area of Limgrave I still believe to be one of the best areas in any open world game. After Limgrave things are still amazing but as the map gets larger, content becomes more and more spread out. That isn’t to say the world is empty, it still feels very full of content, just slightly less so.

The boss fights overall were a mixed bag. Some fights were extremely fun and very memorable, others felt more rushed which makes me feel that Fromsoftware focused more on making a giant world rather than the bosses which is a strange decision from a company known for amazing bosses. Bosses and normal enemies also suffer from very strange balancing problems. Some bosses have next to no health and can die in a few hits however they can also kill you in 1 hit while others are extremely tanky and can also kill you in 1 hit. Due to the open nature of the game, it is rather hard to find out where you are supposed to be at a given time and unfortunately the strange scaling of the enemies adds to that confusion. You might be able to kill the enemies somewhere with ease however the boss can just one shot you with what looks like a lighter attack. This isn’t me saying I found things too hard. I love FromSoftware's previous games and have played Dark Souls 1 and 3 many many times. A lot of bosses seemed to do an extreme amount of damage regardless of how much defence you have. This combined with some of the crazy moves bosses have can lead to some really unfair feeling fights. [spoiler] Near the end of the game you can find the optional boss Malenia, she has a very difficult but fun moveset and a unique mechanic of healing every time she hits you. She heals even if you block her which is a little odd and feels incorrect, but the main problem I have with that fight is what I call her helicopter attack. It is an aerial attack that hits many many times in a very large area and it combos several times. Getting hit by that attack will almost certainly kill you instantly and dodging it felt like it needed luck rather than skill. Even should you choose to block it rather than dodge, it will almost certainly break an ordinary shield and she would heal an incredible amount from it as well. This attack just feels like they didn’t test the fight whatsoever and left it incredibly unbalanced. Aside from that one attack the whole fight is incredible and is still one of my favourites, I just hope they fix it in a patch. [/spoiler]

There are some amazing bosses though, especially later ones where I feel Fromsoftware spent more time on making them fun. 

The story of Elden Ring is similar in how it is told to Dark Souls however it is a little easier to follow. The world has an incredible amount of depth and feels extremely interesting. There are plenty of npc questlines to follow, many of which are extremely enjoyable with an expected depressing conclusion. 

As well as mini dungeons, there are Legacy Dungeons. These are much larger levels that feel more akin to levels from Dark Souls and are usually amazing. For example, the first one players are likely to go to is Stormveil Castle which has some amazing level design and enemy placement and is generally a delight to explore. There are others that end up being more disappointing, such as Raya Lucaria. While the area visually is beautiful, it feels very much like a complicated maze filled with the same enemy, a sorcerer type enemy that fires nonstop magic at you. This area is absolutely full of magic casters making navigating it rather a pain. This isn’t the only area in the game with plenty of magic spam. The game favours having large groups of enemies everywhere as well instead of carefully placed ones which can make a lot of encounters feel quite cheap. [spoiler] Later on in the game you encounter an area called Miquella’s Haligtree, this area is beautiful visually however it contains such a large amount of enemies that exploring it was extremely unpleasant and felt very lazily designed. This is such a shame as the area is a treat to look at and the level design seems so intricate and fun. [/spoiler]

The game also suffers from strange balancing choices with other things. Magic feels very weak. This hopefully will be fixed post launch though with some damage tweaks.

Overall, despite the massive amount of complaints I had about it, I have enjoyed my time with Elden Ring and can genuinely say it is one of my favourite games of all time and will start a second playthrough later on. As Fromsoftware's first attempt at an open world game, they did such an amazing job. I am extremely excited for any dlc this game will have and any future game similar to this as I hope they will learn from the flaws in present within this game. I do really recommend this game though it might be worth waiting a month or 2 for the technical problems to be fixed!
",True,0.5394737124443054,english,"{'steamid': '76561198057171202', 'num_games_owned': 0, 'num_reviews': 33, 'playtime_forever': 24183, 'playtime_last_two_weeks': 890, 'playtime_at_review': 4547, 'last_played': 1745778859}",2022,2022,3,5,Positive,first off elden ring has one of the most enjoyable open worlds to explore that i have ever encountered the game has a vast variety of enemies bosses weapons and environments allowing for a very long playthrough and plenty to do many of the bosses are extremely fun with some great cutscenes fun movesets and excellent music there are countless dungeons dotted around the world all with their own boss inside this however is the first problem i had with the game and one that does persist throughout many of the bosses are recycled with minor differences i wont spoil anything later in the game this is time that was a very fair person boss fight the statuelike bosses in elden ring were almost identical and didnt compliment each other whatsoever they would both attack at the same time constantly which paired with the fact that their movesets were extremely easy to read at that point meant i just had to keep my distance for ages until they both just did an attack i could punish that was not an enjoyable person boss fight at all there were many dungeons as well where the bosses consisted of a normal enemy with a health bar and increased stats with lots of enemies in the boss room this can be somewhat for are supposed to be at a given time and unfortunately the strange scaling of the enemies adds to that confusion you might be able to kill the enemies somewhere with ease however the boss can just one shot you with what looks like a lighter attack this isnt me saying i found things too hard i love fromsoftwares previous games and have played dark souls and many many times a lot of bosses seemed to do an extreme amount of damage regardless of how much defence you have this combined with some of the crazy moves bosses have can lead to some really unfair feeling fights spoiler near the end of the game you can find the overall despite the massive amount of complaints i had about it i have enjoyed my time with elden ring and can genuinely say it is one of my favourite games of all time and will start a second playthrough later on as fromsoftwares first attempt at an open world game they did such an amazing job i am extremely excited for any dlc this game will have and any future game similar to this as i hope they will learn from the flaws in present within this game i do really recommend this game though it might be worth waiting a month or for the technical problems to be fixed,76561198057171202,4547.0,75.78,Experienced Player
280340,281164,2022-03-20 03:18:32,Elden Ring,"This is my second game i've played like this. Its addicting, huge playable map. Great lore. Can't speak for the graphics since im playing on a minimum requirement laptop, but from what i can say, it looks great!",True,0.5,english,"{'steamid': '76561199206762688', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 17400, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8230, 'last_played': 1720412026}",2022,2022,3,20,Positive,this is my second game ive played like this its addicting huge playable map great lore cant speak for the graphics since im playing on a minimum requirement laptop but from what i can say it looks great,76561199206762688,8230.0,137.17,Experienced Player
164410,165009,2020-03-20 12:39:34,Sekiro: Shadows Die Twice,:C,False,0.400862842798233,english,"{'steamid': '76561198359491495', 'num_games_owned': 0, 'num_reviews': 17, 'playtime_forever': 524, 'playtime_last_two_weeks': 0, 'playtime_at_review': 374, 'last_played': 1724931029}",2019,2020,3,20,Positive,c,76561198359491495,374.0,6.23,Experienced Player
4016,4016,2025-01-30 18:01:35,Dragon Age: Inquisition,"I'm late to the party, but I am honestly wondering how this game got its game of the year award.

It's like:
First 10 %: Good
Last 10 %: Great (if you have the epilogue-dlc)

The rest is unimaginably tedious and way to long. It feels like they were forced to expand the game to 100 hours no matter how. The pure game mechanics aren't fun. Every fight is the same. Again and again and again. Movement is often fiddly. All menus are made for controller but not in a good way. It's like they wanted you to have no overview at all at no time. 

There are so many indifferent npcs with even more indifferent tedious tasks. At one point I was totally lost and had no idea, why I was doing what I was doing. I mean, my character had no immersive reason to even meet with these people. They were just there and having problems.

The world is huge and filled with a lot of nothing. 90 % of the games lore and story is being presented to you in the form of plain and boring text. There is a reason why there are several mods to increase your characters movement speed. You just don't want to spend so much time running from map-marker 1 to map-marker 2 and so on.

Sorry to say, but: It really hurt and was an insult to my lifetime. After having played all four instalments of the series in the recent months, this is the worst one by far.",False,0.5020747184753417,english,"{'steamid': '76561198028219255', 'num_games_owned': 816, 'num_reviews': 79, 'playtime_forever': 5704, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5704, 'last_played': 1737503708}",2014,2025,1,30,Negative,im late to the party but i am honestly wondering how this game got its game of the year award its like first good last great if you have the epiloguedlc the rest is unimaginably tedious and way to long it feels like they were forced to expand the game to hours no matter how the pure game mechanics arent fun every fight is the same again and again and again movement is often fiddly all menus are made for controller but not in a good way its like they wanted you to have no overview at all at no time there are so many indifferent npcs with even more indifferent tedious tasks at one point i was totally lost and had no idea why i was doing what i was doing i mean my character had no immersive reason to even meet with these people they were just there and having problems the world is huge and filled with a lot of nothing of the games lore and story is being presented to you in the form of plain and boring text there is a reason why there are several mods to increase your characters movement speed you just dont want to spend so much time running from mapmarker to mapmarker and so on sorry to say but it really hurt and was an insult to my lifetime after having played all four instalments of the series in the recent months this is the worst one by far,76561198028219255,5704.0,95.07,Experienced Player
254419,255242,2024-07-07 00:37:47,Elden Ring,"Can honestly say this game is beyond a souls experience, I bought this game when it first came out and put it down after around 50 hours...now I have added 100 hours and still finding new things to do and bosses I skipped over.. Debating on leveling and skipping ng+ to hop straight into the DLC",True,0.5,english,"{'steamid': '76561199021707330', 'num_games_owned': 66, 'num_reviews': 1, 'playtime_forever': 13733, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9029, 'last_played': 1722026725}",2022,2024,7,7,Negative,can honestly say this game is beyond a souls experience i bought this game when it first came out and put it down after around hoursnow i have added hours and still finding new things to do and bosses i skipped over debating on leveling and skipping ng to hop straight into the dlc,76561199021707330,9029.0,150.48,Experienced Player
581432,582952,2023-09-13 05:50:48,Baldur's Gate 3,"This game encapsulates what it means to value your player's decisions and time. Every choice you make, every combat you talk your way out of or crush matters to some end in this game. The third act does an amazing job at making you feel like you have become a high level adventurer in a dungeons and dragons setting.",True,0.5,english,"{'steamid': '76561198325590924', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 11690, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11608, 'last_played': 1694986485}",2023,2023,9,13,Positive,this game encapsulates what it means to value your players decisions and time every choice you make every combat you talk your way out of or crush matters to some end in this game the third act does an amazing job at making you feel like you have become a high level adventurer in a dungeons and dragons setting,76561198325590924,11608.0,193.47,Experienced Player
575790,577310,2023-10-21 16:28:36,Baldur's Gate 3,结尾有点仓促，结局没有人物背景回顾，人物去向没给个完善交代，其中对于人物互动的细节在结局也没显示出来，妈的不是因为前面这么沉浸我才不会抱怨,True,0.5,english,"{'steamid': '76561198306615463', 'num_games_owned': 116, 'num_reviews': 10, 'playtime_forever': 36084, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11774, 'last_played': 1722914632}",2023,2023,10,21,Negative,结尾有点仓促结局没有人物背景回顾人物去向没给个完善交代其中对于人物互动的细节在结局也没显示出来妈的不是因为前面这么沉浸我才不会抱怨,76561198306615463,11774.0,196.23,Experienced Player
600997,602517,2023-08-07 16:01:51,Baldur's Gate 3,"Played more than 60 hours since it was out and I'm having a great time. I'm on my first playthrough but I'm already planing out a style and direction for my second! There is so much replayability!

This is so much game for the price you are paying. Even if you don't replay it immediately I can guarantee that you can come back to this game again and again and have a different experience eveytime.

But the game still some stuff to iron out, nothing you can't deal with but it happens.

Also the damn game locked me in a romance with Gale even tho I have rejected every advance. And now I can not romance anyone. I WANT THE MUSCLE MOMMY KARLACH GODDAMNIT!!!!",True,0.5,english,"{'steamid': '76561198051498701', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 8973, 'playtime_last_two_weeks': 738, 'playtime_at_review': 5492, 'last_played': 1745277468}",2023,2023,8,7,Negative,played more than hours since it was out and im having a great time im on my first playthrough but im already planing out a style and direction for my second there is so much replayability this is so much game for the price you are paying even if you dont replay it immediately i can guarantee that you can come back to this game again and again and have a different experience eveytime but the game still some stuff to iron out nothing you cant deal with but it happens also the damn game locked me in a romance with gale even tho i have rejected every advance and now i can not romance anyone i want the muscle mommy karlach goddamnit,76561198051498701,5492.0,91.53,Experienced Player
596999,598519,2023-08-12 09:33:59,Baldur's Gate 3,"Simply the best game since long, no dlc crap, no battle pass, just a finished game. It is the new standard other studio must archive, even if they cry like babies.",True,0.5,english,"{'steamid': '76561197960301278', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 4839, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1811, 'last_played': 1702309671}",2023,2023,8,12,Positive,simply the best game since long no dlc crap no battle pass just a finished game it is the new standard other studio must archive even if they cry like babies,76561197960301278,1811.0,30.18,Experienced Player
126566,126951,2022-06-15 02:48:44,Sekiro: Shadows Die Twice,"each time I parried I creamed
now I have prostate cancer
",True,0.5,english,"{'steamid': '76561198198589678', 'num_games_owned': 320, 'num_reviews': 11, 'playtime_forever': 3604, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3604, 'last_played': 1655222208}",2019,2022,6,15,Positive,each time i parried i creamed now i have prostate cancer,76561198198589678,3604.0,60.07,Experienced Player
648070,649593,2023-09-13 06:08:10,Baldur's Gate 3,Only bad thing noted so far is there is no in game communication for multiplayer,True,0.5,english,"{'steamid': '76561198072314658', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 20397, 'playtime_last_two_weeks': 0, 'playtime_at_review': 426, 'last_played': 1718778765}",2023,2023,9,13,Positive,only bad thing noted so far is there is no in game communication for multiplayer,76561198072314658,426.0,7.1,Experienced Player
136946,137538,2021-06-24 23:13:45,Sekiro: Shadows Die Twice,sekiro shadows die twice,True,0.5238095521926879,english,"{'steamid': '76561198019186864', 'num_games_owned': 0, 'num_reviews': 31, 'playtime_forever': 3298, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1144, 'last_played': 1722107898}",2019,2021,6,24,Negative,sekiro shadows die twice,76561198019186864,1144.0,19.07,Experienced Player
526831,528351,2024-09-21 12:16:09,Baldur's Gate 3,"I was very much enjoying the game with my girlfriend, playing through the game on multiple runs, but at 201 hours in the game they decide to release patch 7. I am now fixing the game more than playing it. This is the worst patch release for a game and has broken so many peoples games. 

Well it was fun

(Since then they have now fixed most bugs, there are some issues still with old mods not being in the game) so changing this to positive.",True,0.5400696992874146,english,"{'steamid': '76561198060923880', 'num_games_owned': 382, 'num_reviews': 4, 'playtime_forever': 16445, 'playtime_last_two_weeks': 89, 'playtime_at_review': 14089, 'last_played': 1745069041}",2023,2024,9,21,Negative,i was very much enjoying the game with my girlfriend playing through the game on multiple runs but at hours in the game they decide to release patch i am now fixing the game more than playing it this is the worst patch release for a game and has broken so many peoples games well it was fun since then they have now fixed most bugs there are some issues still with old mods not being in the game so changing this to positive,76561198060923880,14089.0,234.82,Experienced Player
552622,554142,2024-11-29 16:20:33,Baldur's Gate 3,This game is for people who want to play D&D but have no friends. It is genuinely a masterpiece and i cant wait for the next major patch. 10/10 would buy again.,True,0.5,english,"{'steamid': '76561198231558588', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 19160, 'playtime_last_two_weeks': 536, 'playtime_at_review': 15657, 'last_played': 1745272359}",2023,2024,11,29,Positive,this game is for people who want to play dd but have no friends it is genuinely a masterpiece and i cant wait for the next major patch would buy again,76561198231558588,15657.0,260.95,Experienced Player
